30783,2.34,-50.54
30793,2.35,-50.54
30803,2.36,-50.54
30814,2.371,-50.54
30824,2.381,-50.35
30833,2.39,-50.35
30843,2.4,-50.54
30854,2.411,-50.54
30864,2.421,-50.54
30873,2.43,-50.54
30883,2.44,-50.54
30894,2.451,-50.54
30904,2.461,-50.54
30913,2.47,-50.54
30923,2.48,-50.54
30934,2.491,-50.54
30944,2.501,-50.54
30953,2.51,-50.54
30963,2.52,-50.54
30973,2.53,-50.54
30984,2.541,-50.54
30994,2.551,-50.54
31003,2.56,-50.54
31013,2.57,-50.54
31024,2.581,-50.54
31034,2.591,-50.54
31043,2.6,-50.54
31053,2.61,-50.54
31064,2.621,-50.54
31074,2.631,-50.54
31083,2.64,-50.54
31093,2.65,-50.54
31104,2.661,-50.54
31114,2.671,-50.54
31124,2.681,-50.54
31133,2.69,-50.54
31143,2.7,-50.54
31154,2.711,-50.54
31164,2.721,-50.54
31173,2.73,-50.54
31183,2.74,-50.54
31194,2.751,-50.54
31204,2.761,-50.54
31213,2.77,-50.54
31223,2.78,-50.54
31234,2.791,-50.54
31244,2.801,-50.54
31254,2.811,-50.54
31263,2.82,-50.54
31273,2.83,-50.54
31284,2.841,-50.54
31294,2.851,-50.54
31303,2.86,-50.54
31313,2.87,-50.54
31324,2.881,-50.54
31334,2.891,-50.54
31343,2.9,-50.54
31353,2.91,-50.54
31364,2.921,-50.54
31374,2.931,-50.54
31384,2.941,-50.54
31393,2.95,-50.54
31404,2.961,-50.35
31414,2.971,-50.35
31424,2.981,-50.35
31433,2.99,-50.35
31443,3,-50.54
31454,3.011,-50.54
31464,3.021,-50.35
31474,3.031,-50.17
31483,3.04,-50.17
31494,3.051,-50.17
31504,3.061,-50.17
31514,3.071,-50.17
31523,3.08,-50.35
31534,3.091,-50.35
31544,3.101,-50.17
31554,3.111,-50.17
31563,3.12,-50.17
31574,3.131,-50.17
31584,3.141,-50.35
31594,3.151,-50.54
31604,3.161,-50.35
31613,3.17,-50.17
31624,3.181,-50.17
31634,3.191,-50.17
31644,3.201,-50.35
31653,3.21,-50.35
31664,3.221,-50.17
31674,3.231,-50.17
31684,3.241,-50.17
31693,3.25,-50.17
31704,3.261,-50.17
31714,3.271,-50.17
31724,3.281,-50.17
31733,3.29,-50.35
31744,3.301,-50.35
31754,3.311,-50.17
31764,3.321,-50.17
31774,3.331,-50.17
31783,3.34,-50.17
31794,3.351,-50.17
31804,3.361,-49.99
31814,3.371,-49.99
31823,3.38,-50.17
31834,3.391,-49.99
31844,3.401,-49.99
31854,3.411,-49.99
31863,3.42,-49.99
31874,3.431,-49.99
