61039,2.341,-50.9
61049,2.351,-50.9
61059,2.361,-50.9
61069,2.371,-50.9
61079,2.381,-50.9
61089,2.391,-50.9
61099,2.401,-50.9
61109,2.411,-50.9
61119,2.421,-50.9
61129,2.431,-50.9
61139,2.441,-50.72
61149,2.451,-50.72
61159,2.461,-50.9
61169,2.471,-50.9
61179,2.481,-50.72
61189,2.491,-50.72
61199,2.501,-50.9
61209,2.511,-50.9
61219,2.521,-50.72
61229,2.531,-50.72
61239,2.541,-50.9
61249,2.551,-50.72
61259,2.561,-50.54
61270,2.572,-50.54
61279,2.581,-50.72
61289,2.591,-50.9
61299,2.601,-50.9
61309,2.611,-50.9
61319,2.621,-50.72
61329,2.631,-50.72
61339,2.641,-50.9
61349,2.651,-50.72
61359,2.661,-50.72
61369,2.671,-50.9
61379,2.681,-50.72
61389,2.691,-50.54
61400,2.702,-50.54
61409,2.711,-50.54
61419,2.721,-50.72
61429,2.731,-50.72
61440,2.742,-50.72
61449,2.751,-50.9
61459,2.761,-50.72
61469,2.771,-50.54
61479,2.781,-50.54
61489,2.791,-50.54
61499,2.801,-50.72
61509,2.811,-50.72
61519,2.821,-50.54
61530,2.832,-50.72
61539,2.841,-50.72
61549,2.851,-50.54
61559,2.861,-50.54
61570,2.872,-50.72
61579,2.881,-50.72
61589,2.891,-50.54
61599,2.901,-50.72
61609,2.911,-50.9
61619,2.921,-50.72
61629,2.931,-50.54
61639,2.941,-50.54
61649,2.951,-50.72
61659,2.961,-50.9
61669,2.971,-50.72
61679,2.981,-50.54
61689,2.991,-50.54
61700,3.002,-50.54
61709,3.011,-50.54
61719,3.021,-50.35
61729,3.031,-50.54
61740,3.042,-50.72
61749,3.051,-50.72
61759,3.061,-50.72
61769,3.071,-50.54
61779,3.081,-50.35
61789,3.091,-50.35
61799,3.101,-50.54
61809,3.111,-50.54
61819,3.121,-50.54
61830,3.132,-50.54
61839,3.141,-50.54
61849,3.151,-50.54
61859,3.161,-50.54
61870,3.172,-50.54
61879,3.181,-50.54
61889,3.191,-50.54
61899,3.201,-50.54
61910,3.212,-50.54
61919,3.221,-50.54
61929,3.231,-50.54
61939,3.241,-50.54
61949,3.251,-50.54
61960,3.262,-50.54
61969,3.271,-50.54
61979,3.281,-50.54
61989,3.291,-50.54
62000,3.302,-50.54
62009,3.311,-50.54
62019,3.321,-50.54
62029,3.331,-50.72
62040,3.342,-50.72
62049,3.351,-50.54
62059,3.361,-50.54
62069,3.371,-50.54
62080,3.382,-50.54
62090,3.392,-50.54
62099,3.401,-50.54
62109,3.411,-50.72
62119,3.421,-50.72
62130,3.432,-50.54
62139,3.441,-50.54
62149,3.451,-50.72
62159,3.461,-50.72
62170,3.472,-50.54
62179,3.481,-50.54
62189,3.491,-50.54
62199,3.501,-50.54
62210,3.512,-50.54
62220,3.522,-50.54
62229,3.531,-50.54
62239,3.541,-50.54
62249,3.551,-50.54
62260,3.562,-50.54
62269,3.571,-50.35
62279,3.581,-50.17
62289,3.591,-50.17
62300,3.602,-49.99
62309,3.611,-49.99
62319,3.621,-50.17
62329,3.631,-50.17
62340,3.642,-50.17
62350,3.652,-49.99
62359,3.661,-49.81
62369,3.671,-49.81
62380,3.682,-49.99
62390,3.692,-49.99
62399,3.701,-49.81
62409,3.711,-49.81
62419,3.721,-49.62
62430,3.732,-49.62
62439,3.741,-49.81
62449,3.751,-49.81
62459,3.761,-49.81
62470,3.772,-49.81
62479,3.781,-49.81
62489,3.791,-49.81
62499,3.801,-49.81
62510,3.812,-49.81
62520,3.822,-49.81
62529,3.831,-49.81
62539,3.841,-49.81
62550,3.852,-49.81
62560,3.862,-49.81
62569,3.871,-49.62
62579,3.881,-49.44
62589,3.891,-49.44
62600,3.902,-49.44
62609,3.911,-49.44
62619,3.921,-49.44
62629,3.931,-49.44
62640,3.942,-49.44
62650,3.952,-49.44
62659,3.961,-49.44
62669,3.971,-49.44
62680,3.982,-49.26
62690,3.992,-49.08
62699,4.001,-49.08
62709,4.011,-49.08
62720,4.022,-49.08
62730,4.032,-49.08
62740,4.042,-48.89
62749,4.051,-48.71
62759,4.061,-48.71
62770,4.072,-48.71
62780,4.082,-48.53
62789,4.091,-48.34
62799,4.101,-48.34
62810,4.112,-48.34
62820,4.122,-48.34
62829,4.131,-48.34
62839,4.141,-48.34
62850,4.152,-48.16
62860,4.162,-47.98
62869,4.171,-47.98
62879,4.181,-47.98
62889,4.191,-47.8
62900,4.202,-47.61
62910,4.212,-47.61
62919,4.221,-47.61
62929,4.231,-47.8
62940,4.242,-47.8
62950,4.252,-47.61
62959,4.261,-47.61
62969,4.271,-47.61
62980,4.282,-47.61
62990,4.292,-47.61
62999,4.301,-47.61
63009,4.311,-47.61
63020,4.322,-47.61
63030,4.332,-47.61
63040,4.342,-47.61
63049,4.351,-47.61
63059,4.361,-47.61
63070,4.372,-47.61
63080,4.382,-47.61
63089,4.391,-47.61
63099,4.401,-47.61
63110,4.412,-47.61
63120,4.422,-47.61
63129,4.431,-47.61
63139,4.441,-47.61
63150,4.452,-47.61
63160,4.462,-47.61
63170,4.472,-47.61
63179,4.481,-47.61
63190,4.492,-47.61
63200,4.502,-47.61
63210,4.512,-47.61
63219,4.521,-47.61
63229,4.531,-47.43
63240,4.542,-47.43
63250,4.552,-47.61
63259,4.561,-47.61
63269,4.571,-47.43
63280,4.582,-47.25
63290,4.592,-47.25
63299,4.601,-47.25
63309,4.611,-47.25
63320,4.622,-47.25
63330,4.632,-47.25
63340,4.642,-47.25
63349,4.651,-47.25
63360,4.662,-47.25
63370,4.672,-47.25
63380,4.682,-47.25
63389,4.691,-47.25
63399,4.701,-47.25
63410,4.712,-47.25
63420,4.722,-47.25
63429,4.731,-47.25
63439,4.741,-47.25
63450,4.752,-47.25
63460,4.762,-47.25
63470,4.772,-47.25
63479,4.781,-47.25
63490,4.792,-47.25
63500,4.802,-47.25
63510,4.812,-47.25
63519,4.821,-47.25
63529,4.831,-47.25
63540,4.842,-47.25
63550,4.852,-47.25
63559,4.861,-47.25
63569,4.871,-47.25
63580,4.882,-47.25
63590,4.892,-47.25
63600,4.902,-47.25
63609,4.911,-47.25
63620,4.922,-47.25
63630,4.932,-47.25
63640,4.942,-47.06
63649,4.951,-47.06
63660,4.962,-47.25
63670,4.972,-47.06
63680,4.982,-46.7
63689,4.991,-46.52
63699,5.001,-46.7
63710,5.012,-46.7
63720,5.022,-46.33
63730,5.032,-46.15
63739,5.041,-46.15
63750,5.052,-46.15
63760,5.062,-46.15
63770,5.072,-46.15
63779,5.081,-46.15
63790,5.092,-45.97
63800,5.102,-45.78
63810,5.112,-45.78
63819,5.121,-45.78
63830,5.132,-45.78
63840,5.142,-45.78
63850,5.152,-45.78
63860,5.162,-45.78
63869,5.171,-45.78
63880,5.182,-45.78
63890,5.192,-45.78
63900,5.202,-45.78
63909,5.211,-45.78
63920,5.222,-45.78
63930,5.232,-45.78
63940,5.242,-45.78
63949,5.251,-45.78
63960,5.262,-45.78
63970,5.272,-45.78
63980,5.282,-45.78
63990,5.292,-45.78
64000,5.302,-45.78
64010,5.312,-45.78
64020,5.322,-45.78
64030,5.332,-45.78
64039,5.341,-45.78
64050,5.352,-45.78
64060,5.362,-45.78
64070,5.372,-45.78
64079,5.381,-45.78
64090,5.392,-45.78
64100,5.402,-45.78
64110,5.412,-45.78
64119,5.421,-45.78
64130,5.432,-45.78
64140,5.442,-45.78
64150,5.452,-45.78
64160,5.462,-45.78
64169,5.471,-45.78
64180,5.482,-45.78
64190,5.492,-45.78
64200,5.502,-45.78
64209,5.511,-45.78
64220,5.522,-45.6
64230,5.532,-45.42
64240,5.542,-45.42
64249,5.551,-45.42
64260,5.562,-45.42
64270,5.572,-45.42
64280,5.582,-45.42
64290,5.592,-45.24
64300,5.602,-45.05
64310,5.612,-45.05
64320,5.622,-45.05
64330,5.632,-44.87
64339,5.641,-44.69
64350,5.652,-44.69
64360,5.662,-44.69
64370,5.672,-44.69
64379,5.681,-44.69
64390,5.692,-44.69
64400,5.702,-44.69
64410,5.712,-44.69
64420,5.722,-44.69
64430,5.732,-44.51
64440,5.742,-44.32
64450,5.752,-44.32
64460,5.762,-44.32
64470,5.772,-44.51
64480,5.782,-44.51
64490,5.792,-44.32
64500,5.802,-44.14
64509,5.811,-44.14
64520,5.822,-44.14
64530,5.832,-43.96
64540,5.842,-43.96
64550,5.852,-43.96
64560,5.862,-43.96
64570,5.872,-43.96
64580,5.882,-43.77
64590,5.892,-43.77
64600,5.902,-43.96
64610,5.912,-43.96
64620,5.922,-43.96
64630,5.932,-43.96
64640,5.942,-43.96
64650,5.952,-43.96
64660,5.962,-43.96
64670,5.972,-43.96
64679,5.981,-43.96
64690,5.992,-43.96
64700,6.002,-43.96
64710,6.012,-43.96
64720,6.022,-43.96
64730,6.032,-43.96
64740,6.042,-43.96
64750,6.052,-43.96
64760,6.062,-43.96
64770,6.072,-43.96
64780,6.082,-43.96
64790,6.092,-43.96
64800,6.102,-43.77
64811,6.113,-43.59
64820,6.122,-43.59
64830,6.132,-43.59
64840,6.142,-43.59
64850,6.152,-43.59
64860,6.162,-43.59
64870,6.172,-43.59
64880,6.182,-43.59
64890,6.192,-43.59
64900,6.202,-43.59
64910,6.212,-43.59
64920,6.222,-43.41
64930,6.232,-43.41
64941,6.243,-43.59
64950,6.252,-43.59
64960,6.262,-43.41
64970,6.272,-43.41
64980,6.282,-43.41
64990,6.292,-43.23
65000,6.302,-43.23
65010,6.312,-43.23
65020,6.322,-43.23
65030,6.332,-43.23
65040,6.342,-43.23
65050,6.352,-43.23
65060,6.362,-43.23
65070,6.372,-43.23
65080,6.382,-43.23
65090,6.392,-43.23
65100,6.402,-43.23
65111,6.413,-43.23
65120,6.422,-43.23
65130,6.432,-43.23
65140,6.442,-43.23
65150,6.452,-43.23
65160,6.462,-43.23
65170,6.472,-43.23
65180,6.482,-43.23
65190,6.492,-43.23
65200,6.502,-43.23
65210,6.512,-43.04
65220,6.522,-43.04
65230,6.532,-43.23
65241,6.543,-43.04
65250,6.552,-43.04
65260,6.562,-43.04
65270,6.572,-42.86
65281,6.583,-42.86
65290,6.592,-42.86
65300,6.602,-42.86
65310,6.612,-42.86
65320,6.622,-42.86
65330,6.632,-42.86
65340,6.642,-43.04
65350,6.652,-43.04
65360,6.662,-42.68
65371,6.673,-42.49
65380,6.682,-42.49
65390,6.692,-42.31
65400,6.702,-42.13
65411,6.713,-42.13
65420,6.722,-42.13
65430,6.732,-42.13
65440,6.742,-42.13
65451,6.753,-42.13
65460,6.762,-42.13
65470,6.772,-42.13
65480,6.782,-42.13
65490,6.792,-42.13
65501,6.803,-42.13
65510,6.812,-42.13
65520,6.822,-41.95
65530,6.832,-41.76
65541,6.843,-41.76
65550,6.852,-41.76
65560,6.862,-41.76
65570,6.872,-41.76
65581,6.883,-41.76
65590,6.892,-41.76
65600,6.902,-41.76
65610,6.912,-41.76
65620,6.922,-41.76
65631,6.933,-41.76
65640,6.942,-41.76
65650,6.952,-41.76
65660,6.962,-41.76
65671,6.973,-41.76
65680,6.982,-41.58
65690,6.992,-41.58
65700,7.002,-41.58
65711,7.013,-41.58
65720,7.022,-41.58
65730,7.032,-41.4
65740,7.042,-41.4
65751,7.053,-41.4
65760,7.062,-41.4
65770,7.072,-41.4
65780,7.082,-41.4
65790,7.092,-41.4
65801,7.103,-41.4
65810,7.112,-41.21
65820,7.122,-41.21
65830,7.132,-41.4
65841,7.143,-41.4
65850,7.152,-41.4
65860,7.162,-41.4
65870,7.172,-41.4
65881,7.183,-41.21
65891,7.193,-41.03
65900,7.202,-41.03
65910,7.212,-41.21
65921,7.223,-41.4
65931,7.233,-41.21
65940,7.242,-41.03
65950,7.252,-41.03
65960,7.262,-41.03
65971,7.273,-41.03
65980,7.282,-41.03
65990,7.292,-41.03
66000,7.302,-41.03
66011,7.313,-41.03
66020,7.322,-41.03
66030,7.332,-41.03
66040,7.342,-41.03
66051,7.353,-41.03
66061,7.363,-41.03
66070,7.372,-41.03
66080,7.382,-41.03
66091,7.393,-41.03
66101,7.403,-41.03
66110,7.412,-41.03
66120,7.422,-41.03
66130,7.432,-41.03
66141,7.443,-41.03
66150,7.452,-41.03
66160,7.462,-41.03
66170,7.472,-41.03
66181,7.483,-41.03
66191,7.493,-41.03
66200,7.502,-41.03
66210,7.512,-41.03
66221,7.523,-41.03
66231,7.533,-41.03
66240,7.542,-41.03
66250,7.552,-41.03
66260,7.562,-41.03
66271,7.573,-41.03
66280,7.582,-41.03
66290,7.592,-41.03
66300,7.602,-41.03
66311,7.613,-41.03
66321,7.623,-41.03
66330,7.632,-40.85
66340,7.642,-40.48
66351,7.653,-40.48
66361,7.663,-40.48
66370,7.672,-40.3
66380,7.682,-40.3
66391,7.693,-40.3
66401,7.703,-40.12
66410,7.712,-39.94
66420,7.722,-39.75
66430,7.732,-39.57
66441,7.743,-39.39
66451,7.753,-39.02
66460,7.762,-38.66
66470,7.772,-38.47
66481,7.783,-38.47
66491,7.793,-38.47
66500,7.802,-38.29
66510,7.812,-38.11
66521,7.823,-38.11
66531,7.833,-37.92
66540,7.842,-37.74
66550,7.852,-37.74
66561,7.863,-37.74
66571,7.873,-37.74
66580,7.882,-37.74
66590,7.892,-37.74
66600,7.902,-37.74
66611,7.913,-37.74
66621,7.923,-37.92
66630,7.932,-38.11
66640,7.942,-38.11
66651,7.953,-37.92
66661,7.963,-37.74
66670,7.972,-37.74
66680,7.982,-37.74
66691,7.993,-37.74
66701,8.003,-37.74
66710,8.012,-37.74
66720,8.022,-37.74
66731,8.033,-37.74
66741,8.043,-37.74
66751,8.053,-37.74
66760,8.062,-37.92
66770,8.072,-37.92
66781,8.083,-37.92
66791,8.093,-38.11
66800,8.102,-37.92
66810,8.112,-37.74
66821,8.123,-37.92
66831,8.133,-37.92
66840,8.142,-37.74
66850,8.152,-37.74
66861,8.163,-37.74
66871,8.173,-37.74
66881,8.183,-37.74
66890,8.192,-37.74
66900,8.202,-37.74
66911,8.213,-37.74
66921,8.223,-37.92
66930,8.232,-37.92
66940,8.242,-37.74
66951,8.253,-37.74
66961,8.263,-37.74
66970,8.272,-37.74
66980,8.282,-37.74
66991,8.293,-37.74
67001,8.303,-37.74
67011,8.313,-37.74
67020,8.322,-37.56
67031,8.333,-37.38
67041,8.343,-37.38
67051,8.353,-37.38
67060,8.362,-37.38
67070,8.372,-37.19
67081,8.383,-37.01
67091,8.393,-36.83
67100,8.402,-36.46
67110,8.412,-36.28
67121,8.423,-36.1
67131,8.433,-35.91
67140,8.442,-35.91
67150,8.452,-35.91
67161,8.463,-35.73
67171,8.473,-35.55
67181,8.483,-35.55
67190,8.492,-35.55
67201,8.503,-35.37
67211,8.513,-35.18
67221,8.523,-35.18
67230,8.532,-35.18
67240,8.542,-35.18
67251,8.553,-35.18
67261,8.563,-35.18
67271,8.573,-35.37
67280,8.582,-35.37
67291,8.593,-35.18
67301,8.603,-35.18
67311,8.613,-35.18
67320,8.622,-35.18
67331,8.633,-35.18
67341,8.643,-35.18
67351,8.653,-35.18
67360,8.662,-35.18
67371,8.673,-35.18
67381,8.683,-35.18
67391,8.693,-35.18
67400,8.702,-35.18
67410,8.712,-35
67421,8.723,-34.82
67431,8.733,-34.82
67441,8.743,-34.82
67450,8.752,-34.82
67461,8.763,-34.82
67471,8.773,-34.82
67481,8.783,-34.82
67490,8.792,-34.82
67501,8.803,-34.82
67511,8.813,-34.82
67521,8.823,-34.82
67530,8.832,-34.82
67540,8.842,-34.82
67551,8.853,-34.63
67561,8.863,-34.63
67571,8.873,-34.63
67580,8.882,-34.45
67591,8.893,-34.45
67601,8.903,-34.45
67611,8.913,-34.63
67620,8.922,-34.63
67631,8.933,-34.45
67641,8.943,-34.45
67651,8.953,-34.45
67660,8.962,-34.45
67671,8.973,-34.45
67681,8.983,-34.45
67691,8.993,-34.27
67701,9.003,-34.27
67710,9.012,-34.45
67721,9.023,-34.45
67731,9.033,-34.45
67741,9.043,-34.45
67750,9.052,-34.45
67761,9.063,-34.45
67771,9.073,-34.27
67781,9.083,-34.27
67790,9.092,-34.45
67801,9.103,-34.27
67811,9.113,-34.27
67821,9.123,-34.45
67831,9.133,-34.45
67841,9.143,-34.27
67851,9.153,-34.09
67861,9.163,-34.27
67871,9.173,-34.45
67880,9.182,-34.27
67891,9.193,-34.09
67901,9.203,-34.09
67911,9.213,-34.09
67920,9.222,-34.27
67931,9.233,-34.27
67941,9.243,-34.09
67951,9.253,-34.09
67960,9.262,-34.09
67971,9.273,-34.27
67981,9.283,-34.27
67991,9.293,-34.09
68001,9.303,-34.09
68011,9.313,-34.09
68021,9.323,-34.09
68031,9.333,-34.09
68041,9.343,-34.09
68050,9.352,-34.09
68061,9.363,-34.09
68071,9.373,-33.9
68081,9.383,-33.9
68091,9.393,-34.09
68101,9.403,-34.09
68111,9.413,-34.09
68121,9.423,-34.09
68131,9.433,-34.09
68141,9.443,-33.9
68151,9.453,-33.72
68161,9.463,-33.72
68171,9.473,-33.72
68180,9.482,-33.72
68191,9.493,-33.72
68201,9.503,-33.72
68211,9.513,-33.72
68220,9.522,-33.72
68231,9.533,-33.54
68241,9.543,-33.35
68251,9.553,-33.35
68261,9.563,-33.35
68271,9.573,-33.35
68281,9.583,-33.35
68291,9.593,-33.35
68301,9.603,-33.17
68311,9.613,-32.99
68321,9.623,-32.99
68331,9.633,-32.99
68341,9.643,-32.99
68350,9.652,-32.99
68361,9.663,-32.99
68371,9.673,-32.99
68381,9.683,-32.99
68391,9.693,-32.99
68401,9.703,-32.99
68411,9.713,-32.81
68421,9.723,-32.62
68431,9.733,-32.62
68441,9.743,-32.62
68451,9.753,-32.62
68461,9.763,-32.44
68471,9.773,-32.44
68481,9.783,-32.62
68491,9.793,-32.62
68501,9.803,-32.62
68511,9.813,-32.62
68520,9.822,-32.62
68531,9.833,-32.62
68541,9.843,-32.62
68551,9.853,-32.62
68561,9.863,-32.62
68571,9.873,-32.62
68581,9.883,-32.62
68591,9.893,-32.62
68601,9.903,-32.62
68611,9.913,-32.44
68621,9.923,-32.44
68631,9.933,-32.62
68641,9.943,-32.44
68652,9.954,-32.26
68661,9.963,-32.26
68671,9.973,-32.44
68681,9.983,-32.44
68691,9.993,-32.26
68701,10.003,-32.26
68711,10.013,-32.26
68721,10.023,-32.26
68731,10.033,-32.26
68741,10.043,-32.26
68751,10.053,-32.26
68761,10.063,-32.26
68771,10.073,-32.26
68781,10.083,-32.26
68791,10.093,-32.26
68801,10.103,-32.26
68811,10.113,-32.26
68822,10.124,-32.26
68831,10.133,-32.26
68841,10.143,-32.26
68851,10.153,-32.07
68861,10.163,-31.89
68871,10.173,-31.89
68881,10.183,-31.89
68891,10.193,-31.89
68901,10.203,-31.89
68911,10.213,-31.89
68921,10.223,-31.71
68931,10.233,-31.53
68941,10.243,-31.53
68952,10.254,-31.71
68961,10.263,-31.71
68971,10.273,-31.53
68981,10.283,-31.53
68992,10.294,-31.53
69001,10.303,-31.34
69011,10.313,-31.16
69021,10.323,-31.16
69031,10.333,-31.16
69041,10.343,-31.16
69051,10.353,-31.16
69061,10.363,-31.16
69071,10.373,-31.16
69082,10.384,-31.16
69091,10.393,-31.16
69101,10.403,-31.16
69111,10.413,-31.16
69122,10.424,-31.16
69131,10.433,-31.16
69141,10.443,-31.16
69151,10.453,-30.98
69161,10.463,-30.98
69171,10.473,-30.98
69181,10.483,-30.8
69191,10.493,-30.8
69201,10.503,-30.8
69211,10.513,-30.8
69221,10.523,-30.61
69231,10.533,-30.43
69241,10.543,-30.61
69252,10.554,-30.8
69261,10.563,-30.8
69271,10.573,-30.8
69281,10.583,-30.8
69292,10.594,-30.8
69301,10.603,-30.61
69311,10.613,-30.43
69321,10.623,-30.61
69331,10.633,-30.61
69341,10.643,-30.61
69351,10.653,-30.61
69361,10.663,-30.43
69371,10.673,-30.61
69382,10.684,-30.61
69391,10.693,-30.43
69401,10.703,-30.43
69411,10.713,-30.43
69422,10.724,-30.43
69431,10.733,-30.43
69441,10.743,-30.61
69451,10.753,-30.61
69462,10.764,-30.43
69471,10.773,-30.43
69481,10.783,-30.43
69491,10.793,-30.43
69501,10.803,-30.43
69512,10.814,-30.43
69521,10.823,-30.43
69531,10.833,-30.43
69541,10.843,-30.61
69552,10.854,-30.61
69561,10.863,-30.43
69571,10.873,-30.43
69581,10.883,-30.43
69592,10.894,-30.43
69602,10.904,-30.43
69611,10.913,-30.43
69621,10.923,-30.43
69632,10.934,-30.43
69642,10.944,-30.43
69651,10.953,-30.43
69661,10.963,-30.43
69671,10.973,-30.43
69682,10.984,-30.43
69691,10.993,-30.25
69701,11.003,-30.06
69711,11.013,-30.06
69722,11.024,-30.06
69731,11.033,-30.06
69741,11.043,-30.06
69751,11.053,-30.06
69762,11.064,-30.06
69772,11.074,-30.06
69781,11.083,-30.06
69791,11.093,-30.06
69801,11.103,-30.06
69812,11.114,-29.88
69821,11.123,-29.7
69831,11.133,-29.7
69841,11.143,-29.88
69852,11.154,-29.88
69862,11.164,-29.7
69871,11.173,-29.52
69881,11.183,-29.33
69892,11.194,-29.33
69902,11.204,-29.33
69911,11.213,-29.33
69921,11.223,-29.33
69932,11.234,-29.15
69942,11.244,-29.15
69951,11.253,-29.33
69961,11.263,-29.33
69971,11.273,-29.33
69982,11.284,-29.33
69991,11.293,-29.33
70001,11.303,-29.15
70011,11.313,-28.97
70022,11.324,-28.97
70032,11.334,-28.97
70041,11.343,-29.15
70051,11.353,-29.33
70062,11.364,-29.15
70072,11.374,-28.97
70081,11.383,-28.97
70091,11.393,-29.15
70102,11.404,-29.15
70112,11.414,-28.97
70122,11.424,-28.78
70131,11.433,-28.6
70141,11.443,-28.6
70152,11.454,-28.42
70162,11.464,-28.24
70171,11.473,-28.05
70181,11.483,-27.87
70192,11.494,-27.69
70202,11.504,-27.5
70211,11.513,-27.32
70221,11.523,-27.14
70232,11.534,-26.96
70242,11.544,-26.77
70251,11.553,-26.59
70261,11.563,-26.59
70272,11.574,-26.77
70282,11.584,-26.77
70292,11.594,-26.59
70301,11.603,-26.41
70311,11.613,-26.23
70322,11.624,-26.04
70332,11.634,-25.86
70341,11.643,-25.68
70351,11.653,-25.68
70362,11.664,-25.68
